date,city,petrol_price,diesel_price
2022-11-30,Delhi,86.25,76.77
2022-12-01,Delhi,86.26,76.77
2022-12-02,Delhi,86.27,76.78
2022-12-03,Delhi,86.28,76.8
2022-12-04,Delhi,86.31,76.82
2022-12-05,Delhi,86.31,76.82
2022-12-06,Delhi,86.33,76.84
2022-12-07,Delhi,86.34,76.85
2022-12-08,Delhi,86.35,76.86
2022-12-09,Delhi,86.38,76.89
2022-12-10,Delhi,86.39,76.9
2022-12-11,Delhi,86.42,76.92
2022-12-12,Delhi,86.42,76.93
2022-12-13,Delhi,86.43,76.93
2022-12-14,Delhi,86.45,76.95
2022-12-15,Delhi,86.48,76.98
2022-12-16,Delhi,86.5,77.0
2022-12-17,Delhi,86.52,77.01
2022-12-18,Delhi,86.53,77.02
2022-12-19,Delhi,86.53,77.03
2022-12-20,Delhi,86.54,77.04
2022-12-21,Delhi,86.57,77.06
2022-12-22,Delhi,86.57,77.06
2022-12-23,Delhi,86.58,77.07
2022-12-24,Delhi,86.57,77.06
2022-12-25,Delhi,86.59,77.08
2022-12-26,Delhi,86.61,77.09
2022-12-27,Delhi,86.61,77.1
2022-12-28,Delhi,86.62,77.11
2022-12-29,Delhi,86.64,77.13
2022-12-30,Delhi,86.66,77.14
2022-12-31,Delhi,86.66,77.14
2023-01-01,Delhi,86.66,77.15
2023-01-02,Delhi,86.66,77.14
2023-01-03,Delhi,86.68,77.16
2023-01-04,Delhi,86.69,77.17
2023-01-05,Delhi,86.71,77.19
2023-01-06,Delhi,86.73,77.21
2023-01-07,Delhi,86.73,77.21
2023-01-08,Delhi,86.74,77.22
2023-01-09,Delhi,86.76,77.24
2023-01-10,Delhi,86.78,77.25
2023-01-11,Delhi,86.79,77.26
2023-01-12,Delhi,86.79,77.27
2023-01-13,Delhi,86.81,77.28
2023-01-14,Delhi,86.82,77.29
2023-01-15,Delhi,86.81,77.29
2023-01-16,Delhi,86.82,77.29
2023-01-17,Delhi,86.84,77.31
2023-01-18,Delhi,86.87,77.33
2023-01-19,Delhi,86.88,77.34
2023-01-20,Delhi,86.88,77.35
2023-01-21,Delhi,86.91,77.37
2023-01-22,Delhi,86.92,77.39
2023-01-23,Delhi,86.93,77.4
2023-01-24,Delhi,86.94,77.4
2023-01-25,Delhi,86.94,77.41
2023-01-26,Delhi,86.97,77.43
2023-01-27,Delhi,86.98,77.44
2023-01-28,Delhi,86.99,77.45
2023-01-29,Delhi,87.0,77.45
2023-01-30,Delhi,87.02,77.48
2023-01-31,Delhi,87.03,77.48
2023-02-01,Delhi,87.05,77.5
2023-02-02,Delhi,87.06,77.51
2023-02-03,Delhi,87.08,77.53
2023-02-04,Delhi,87.08,77.53
2023-02-05,Delhi,87.1,77.55
2023-02-06,Delhi,87.13,77.57
2023-02-07,Delhi,87.14,77.58
2023-02-08,Delhi,87.15,77.59
2023-02-09,Delhi,87.15,77.59
2023-02-10,Delhi,87.16,77.61
2023-02-11,Delhi,87.17,77.62
2023-02-12,Delhi,87.19,77.63
2023-02-13,Delhi,87.2,77.64
2023-02-14,Delhi,87.2,77.64
2023-02-15,Delhi,87.22,77.66
2023-02-16,Delhi,87.24,77.67
2023-02-17,Delhi,87.25,77.68
2023-02-18,Delhi,87.26,77.7
2023-02-19,Delhi,87.28,77.72
2023-02-20,Delhi,87.3,77.73
2023-02-21,Delhi,87.3,77.73
2023-02-22,Delhi,87.32,77.75
2023-02-23,Delhi,87.33,77.76
2023-02-24,Delhi,87.34,77.77
2023-02-25,Delhi,87.34,77.77
2023-02-26,Delhi,87.36,77.78
2023-02-27,Delhi,87.36,77.79
2023-02-28,Delhi,87.37,77.8
2023-03-01,Delhi,87.39,77.81
2023-03-02,Delhi,87.4,77.82
2023-03-03,Delhi,87.42,77.84
2023-03-04,Delhi,87.43,77.86
2023-03-05,Delhi,87.44,77.87
2023-03-06,Delhi,87.46,77.88
2023-03-07,Delhi,87.46,77.88
2023-03-08,Delhi,87.48,77.9
2023-03-09,Delhi,87.5,77.91
2023-03-10,Delhi,87.51,77.92
2023-03-11,Delhi,87.52,77.94
2023-03-12,Delhi,87.54,77.95
2023-03-13,Delhi,87.55,77.96
2023-03-14,Delhi,87.55,77.96
2023-03-15,Delhi,87.57,77.98
2023-03-16,Delhi,87.58,77.99
2023-03-17,Delhi,87.59,78.0
2023-03-18,Delhi,87.6,78.01
2023-03-19,Delhi,87.61,78.02
2023-03-20,Delhi,87.62,78.03
2023-03-21,Delhi,87.64,78.04
2023-03-22,Delhi,87.65,78.05
2023-03-23,Delhi,87.66,78.06
2023-03-24,Delhi,87.67,78.07
2023-03-25,Delhi,87.68,78.09
2023-03-26,Delhi,87.7,78.1
2023-03-27,Delhi,87.71,78.11
2023-03-28,Delhi,87.73,78.12
2023-03-29,Delhi,87.74,78.14
2023-03-30,Delhi,87.76,78.16
2023-03-31,Delhi,87.78,78.17
2023-04-01,Delhi,87.79,78.18
2023-04-02,Delhi,87.79,78.18
2023-04-03,Delhi,87.81,78.2
2023-04-04,Delhi,87.81,78.2
2023-04-05,Delhi,87.82,78.21
2023-04-06,Delhi,87.83,78.22
2023-04-07,Delhi,87.85,78.23
2023-04-08,Delhi,87.86,78.25
2023-04-09,Delhi,87.87,78.25
2023-04-10,Delhi,87.87,78.25
2023-04-11,Delhi,87.87,78.26
2023-04-12,Delhi,87.89,78.27
2023-04-13,Delhi,87.9,78.29
2023-04-14,Delhi,87.91,78.3
2023-04-15,Delhi,87.92,78.3
2023-04-16,Delhi,87.93,78.31
2023-04-17,Delhi,87.95,78.33
2023-04-18,Delhi,87.96,78.34
2023-04-19,Delhi,87.97,78.35
2023-04-20,Delhi,88.0,78.37
2023-04-21,Delhi,88.01,78.39
2023-04-22,Delhi,88.02,78.4
2023-04-23,Delhi,88.04,78.41
2023-04-24,Delhi,88.05,78.42
2023-04-25,Delhi,88.06,78.43
2023-04-26,Delhi,88.09,78.45
2023-04-27,Delhi,88.11,78.48
2023-04-28,Delhi,88.11,78.48
2023-04-29,Delhi,88.13,78.5
2023-04-30,Delhi,88.16,78.52
2023-05-01,Delhi,88.17,78.53
2023-05-02,Delhi,88.18,78.54
2023-05-03,Delhi,88.21,78.56
2023-05-04,Delhi,88.22,78.57
2023-05-05,Delhi,88.23,78.59
2023-05-06,Delhi,88.24,78.6
2023-05-07,Delhi,88.24,78.6
2023-05-08,Delhi,88.26,78.61
2023-05-09,Delhi,88.27,78.62
2023-05-10,Delhi,88.29,78.64
2023-05-11,Delhi,88.32,78.67
2023-05-12,Delhi,88.34,78.68
2023-05-13,Delhi,88.35,78.69
2023-05-14,Delhi,88.36,78.71
2023-05-15,Delhi,88.38,78.72
2023-05-16,Delhi,88.4,78.74
2023-05-17,Delhi,88.4,78.74
2023-05-18,Delhi,88.4,78.75
2023-05-19,Delhi,88.4,78.75
2023-05-20,Delhi,88.42,78.76
2023-05-21,Delhi,88.43,78.77
2023-05-22,Delhi,88.44,78.78
2023-05-23,Delhi,88.45,78.79
2023-05-24,Delhi,88.46,78.8
2023-05-25,Delhi,88.46,78.8
2023-05-26,Delhi,88.47,78.81
2023-05-27,Delhi,88.48,78.82
2023-05-28,Delhi,88.51,78.84
2023-05-29,Delhi,88.52,78.85
2023-05-30,Delhi,88.53,78.86
2023-05-31,Delhi,88.54,78.87
2023-06-01,Delhi,88.56,78.89
2023-06-02,Delhi,88.58,78.9
2023-06-03,Delhi,88.59,78.92
2023-06-04,Delhi,88.61,78.93
2023-06-05,Delhi,88.63,78.96
2023-06-06,Delhi,88.64,78.96
2023-06-07,Delhi,88.64,78.97
2023-06-08,Delhi,88.64,78.97
2023-06-09,Delhi,88.66,78.98
2023-06-10,Delhi,88.67,78.99
2023-06-11,Delhi,88.68,79.0
2023-06-12,Delhi,88.69,79.01
2023-06-13,Delhi,88.7,79.02
2023-06-14,Delhi,88.72,79.03
2023-06-15,Delhi,88.73,79.04
2023-06-16,Delhi,88.75,79.06
2023-06-17,Delhi,88.75,79.07
2023-06-18,Delhi,88.76,79.07
2023-06-19,Delhi,88.79,79.1
2023-06-20,Delhi,92.8,82.71
2023-06-21,Delhi,92.81,82.72
2023-06-22,Delhi,92.82,82.72
2023-06-23,Delhi,92.83,82.74
2023-06-24,Delhi,92.85,82.75
2023-06-25,Delhi,92.86,82.77
2023-06-26,Delhi,92.88,82.79
2023-06-27,Delhi,92.89,82.8
2023-06-28,Delhi,92.89,82.8
2023-06-29,Delhi,92.91,82.81
2023-06-30,Delhi,92.93,82.83
2023-07-01,Delhi,92.96,82.85
2023-07-02,Delhi,92.97,82.86
2023-07-03,Delhi,92.99,82.88
2023-07-04,Delhi,93.0,82.89
2023-07-05,Delhi,93.01,82.9
2023-07-06,Delhi,93.01,82.91
2023-07-07,Delhi,93.02,82.91
2023-07-08,Delhi,93.04,82.93
2023-07-09,Delhi,93.05,82.94
2023-07-10,Delhi,93.07,82.96
2023-07-11,Delhi,93.09,82.98
2023-07-12,Delhi,93.12,83.0
2023-07-13,Delhi,93.13,83.01
2023-07-14,Delhi,93.14,83.02
2023-07-15,Delhi,93.14,83.03
2023-07-16,Delhi,93.15,83.03
2023-07-17,Delhi,93.16,83.04
2023-07-18,Delhi,93.18,83.06
2023-07-19,Delhi,93.19,83.07
2023-07-20,Delhi,93.21,83.08
2023-07-21,Delhi,93.22,83.1
2023-07-22,Delhi,93.23,83.11
2023-07-23,Delhi,93.24,83.11
2023-07-24,Delhi,93.27,83.14
2023-07-25,Delhi,93.29,83.16
2023-07-26,Delhi,93.29,83.16
2023-07-27,Delhi,93.3,83.17
2023-07-28,Delhi,93.31,83.18
2023-07-29,Delhi,93.32,83.19
2023-07-30,Delhi,93.34,83.21
2023-07-31,Delhi,93.36,83.23
2023-08-01,Delhi,93.38,83.25
2023-08-02,Delhi,93.41,83.27
2023-08-03,Delhi,93.43,83.29
2023-08-04,Delhi,93.45,83.3
2023-08-05,Delhi,93.46,83.32
2023-08-06,Delhi,93.47,83.33
2023-08-07,Delhi,93.47,83.33
2023-08-08,Delhi,93.49,83.34
2023-08-09,Delhi,93.51,83.36
2023-08-10,Delhi,93.52,83.37
2023-08-11,Delhi,93.53,83.38
2023-08-12,Delhi,93.55,83.4
2023-08-13,Delhi,93.56,83.41
2023-08-14,Delhi,93.57,83.42
2023-08-15,Delhi,93.6,83.44
2023-08-16,Delhi,93.62,83.46
2023-08-17,Delhi,93.63,83.47
2023-08-18,Delhi,93.64,83.48
2023-08-19,Delhi,93.66,83.5
2023-08-20,Delhi,93.68,83.51
2023-08-21,Delhi,93.69,83.53
2023-08-22,Delhi,93.72,83.55
2023-08-23,Delhi,93.74,83.57
2023-08-24,Delhi,93.75,83.58
2023-08-25,Delhi,93.77,83.6
2023-08-26,Delhi,93.77,83.6
2023-08-27,Delhi,93.79,83.62
2023-08-28,Delhi,93.81,83.64
2023-08-29,Delhi,93.82,83.64
2023-08-30,Delhi,93.83,83.65
2023-08-31,Delhi,93.84,83.66
2023-09-01,Delhi,93.84,83.67
2023-09-02,Delhi,93.86,83.68
2023-09-03,Delhi,93.87,83.69
2023-09-04,Delhi,93.88,83.7
2023-09-05,Delhi,93.89,83.71
2023-09-06,Delhi,93.91,83.73
2023-09-07,Delhi,93.93,83.75
2023-09-08,Delhi,93.96,83.77
2023-09-09,Delhi,93.97,83.78
2023-09-10,Delhi,93.98,83.79
2023-09-11,Delhi,93.99,83.8
2023-09-12,Delhi,94.0,83.81
2023-09-13,Delhi,94.04,83.84
2023-09-14,Delhi,94.06,83.86
2023-09-15,Delhi,94.08,83.89
2023-09-16,Delhi,94.11,83.91
2023-09-17,Delhi,94.11,83.91
2023-09-18,Delhi,94.12,83.92
2023-09-19,Delhi,94.13,83.93
2023-09-20,Delhi,94.15,83.95
2023-09-21,Delhi,94.18,83.97
2023-09-22,Delhi,94.18,83.98
2023-09-23,Delhi,94.2,83.99
2023-09-24,Delhi,94.22,84.01
2023-09-25,Delhi,94.22,84.02
2023-09-26,Delhi,94.23,84.02
2023-09-27,Delhi,94.24,84.03
2023-09-28,Delhi,94.26,84.05
2023-09-29,Delhi,94.27,84.05
2023-09-30,Delhi,94.29,84.07
2023-10-01,Delhi,94.3,84.09
2023-10-02,Delhi,94.32,84.1
2023-10-03,Delhi,94.34,84.13
2023-10-04,Delhi,94.35,84.13
2023-10-05,Delhi,94.36,84.14
2023-10-06,Delhi,94.38,84.15
2023-10-07,Delhi,94.38,84.16
2023-10-08,Delhi,94.39,84.17
2023-10-09,Delhi,94.4,84.18
2023-10-10,Delhi,94.41,84.19
2023-10-11,Delhi,94.42,84.19
2023-10-12,Delhi,94.43,84.2
2023-10-13,Delhi,94.45,84.22
2023-10-14,Delhi,94.47,84.24
2023-10-15,Delhi,94.47,84.24
2023-10-16,Delhi,94.49,84.26
2023-10-17,Delhi,94.51,84.28
2023-10-18,Delhi,94.51,84.28
2023-10-19,Delhi,94.52,84.28
2023-10-20,Delhi,94.53,84.3
2023-10-21,Delhi,94.54,84.31
2023-10-22,Delhi,94.56,84.32
2023-10-23,Delhi,94.57,84.34
2023-10-24,Delhi,94.59,84.35
2023-10-25,Delhi,94.6,84.36
2023-10-26,Delhi,94.62,84.38
2023-10-27,Delhi,94.64,84.39
2023-10-28,Delhi,94.66,84.42
2023-10-29,Delhi,94.69,84.44
2023-10-30,Delhi,94.7,84.45
2023-10-31,Delhi,94.71,84.46
2023-11-01,Delhi,94.74,84.49
2023-11-02,Delhi,94.76,84.51
2023-11-03,Delhi,94.78,84.52
2023-11-04,Delhi,94.78,84.53
2023-11-05,Delhi,94.8,84.54
2023-11-06,Delhi,94.81,84.55
2023-11-07,Delhi,94.82,84.56
2023-11-08,Delhi,94.82,84.56
2023-11-09,Delhi,94.83,84.57
2023-11-10,Delhi,94.84,84.58
2023-11-11,Delhi,94.85,84.59
2023-11-12,Delhi,94.85,84.59
2023-11-13,Delhi,94.86,84.6
2023-11-14,Delhi,94.87,84.61
2023-11-15,Delhi,94.87,84.61
2023-11-16,Delhi,94.88,84.62
2023-11-17,Delhi,94.88,84.62
2023-11-18,Delhi,94.9,84.63
2023-11-19,Delhi,94.9,84.64
2023-11-20,Delhi,94.92,84.66
2023-11-21,Delhi,94.94,84.67
2023-11-22,Delhi,94.95,84.68
2023-11-23,Delhi,94.96,84.69
2023-11-24,Delhi,94.97,84.7
2023-11-25,Delhi,94.97,84.7
2023-11-26,Delhi,94.98,84.71
2023-11-27,Delhi,94.99,84.72
2023-11-28,Delhi,95.01,84.74
2023-11-29,Delhi,95.03,84.76
2023-11-30,Delhi,95.04,84.76
2023-12-01,Delhi,95.05,84.77
2023-12-02,Delhi,95.06,84.79
2023-12-03,Delhi,95.09,84.81
2023-12-04,Delhi,95.08,84.8
2023-12-05,Delhi,95.1,84.82
2023-12-06,Delhi,95.12,84.83
2023-12-07,Delhi,95.14,84.86
2023-12-08,Delhi,95.15,84.87
2023-12-09,Delhi,95.16,84.87
2023-12-10,Delhi,95.17,84.88
2023-12-11,Delhi,95.19,84.9
2023-12-12,Delhi,95.2,84.92
2023-12-13,Delhi,95.2,84.91
2023-12-14,Delhi,95.22,84.93
2023-12-15,Delhi,95.22,84.93
2023-12-16,Delhi,95.22,84.94
2023-12-17,Delhi,95.23,84.94
2023-12-18,Delhi,95.23,84.94
2023-12-19,Delhi,95.23,84.94
2023-12-20,Delhi,95.24,84.95
2023-12-21,Delhi,95.25,84.96
2023-12-22,Delhi,95.26,84.97
2023-12-23,Delhi,95.27,84.98
2023-12-24,Delhi,95.27,84.98
2023-12-25,Delhi,95.28,84.99
2023-12-26,Delhi,95.3,85.01
2023-12-27,Delhi,95.32,85.03
2023-12-28,Delhi,95.34,85.04
2023-12-29,Delhi,95.35,85.05
2023-12-30,Delhi,95.37,85.07
2023-12-31,Delhi,95.4,85.09
2024-01-01,Delhi,95.42,85.12
2024-01-02,Delhi,95.43,85.13
2024-01-03,Delhi,95.44,85.14
2024-01-04,Delhi,95.47,85.16
2024-01-05,Delhi,95.49,85.18
2024-01-06,Delhi,95.52,85.2
2024-01-07,Delhi,95.51,85.2
2024-01-08,Delhi,95.52,85.21
2024-01-09,Delhi,95.51,85.2
2024-01-10,Delhi,95.53,85.22
2024-01-11,Delhi,95.54,85.23
2024-01-12,Delhi,95.56,85.24
2024-01-13,Delhi,95.57,85.25
2024-01-14,Delhi,95.59,85.27
2024-01-15,Delhi,95.6,85.28
2024-01-16,Delhi,95.62,85.3
2024-01-17,Delhi,95.64,85.32
2024-01-18,Delhi,95.66,85.33
2024-01-19,Delhi,95.67,85.35
2024-01-20,Delhi,95.69,85.36
2024-01-21,Delhi,95.69,85.36
2024-01-22,Delhi,95.71,85.38
2024-01-23,Delhi,95.73,85.4
2024-01-24,Delhi,95.74,85.41
2024-01-25,Delhi,95.76,85.42
2024-01-26,Delhi,95.78,85.44
2024-01-27,Delhi,95.78,85.45
2024-01-28,Delhi,95.79,85.46
2024-01-29,Delhi,95.8,85.47
2024-01-30,Delhi,95.81,85.47
2024-01-31,Delhi,95.82,85.49
2024-02-01,Delhi,95.83,85.49
2024-02-02,Delhi,95.84,85.5
2024-02-03,Delhi,95.86,85.51
2024-02-04,Delhi,95.87,85.53
2024-02-05,Delhi,95.89,85.54
2024-02-06,Delhi,95.92,85.57
2024-02-07,Delhi,95.92,85.58
2024-02-08,Delhi,95.94,85.59
2024-02-09,Delhi,95.94,85.6
2024-02-10,Delhi,95.96,85.61
2024-02-11,Delhi,95.98,85.63
2024-02-12,Delhi,96.0,85.65
2024-02-13,Delhi,96.01,85.66
2024-02-14,Delhi,96.02,85.67
2024-02-15,Delhi,96.05,85.69
2024-02-16,Delhi,96.06,85.7
2024-02-17,Delhi,96.08,85.72
2024-02-18,Delhi,96.08,85.72
2024-02-19,Delhi,96.11,85.74
2024-02-20,Delhi,96.13,85.76
2024-02-21,Delhi,96.14,85.78
2024-02-22,Delhi,96.15,85.79
2024-02-23,Delhi,96.16,85.8
2024-02-24,Delhi,96.18,85.81
2024-02-25,Delhi,96.19,85.82
2024-02-26,Delhi,96.2,85.83
2024-02-27,Delhi,96.22,85.84
2024-02-28,Delhi,96.23,85.86
2024-02-29,Delhi,96.25,85.88
2024-03-01,Delhi,96.25,85.88
2024-03-02,Delhi,96.25,85.88
2024-03-03,Delhi,96.25,85.88
2024-03-04,Delhi,96.26,85.89
2024-03-05,Delhi,96.26,85.89
2024-03-06,Delhi,96.28,85.9
2024-03-07,Delhi,96.29,85.92
2024-03-08,Delhi,96.3,85.93
2024-03-09,Delhi,96.31,85.93
2024-03-10,Delhi,96.33,85.95
2024-03-11,Delhi,96.34,85.96
2024-03-12,Delhi,96.36,85.97
2024-03-13,Delhi,96.36,85.98
2024-03-14,Delhi,96.38,86.0
2024-03-15,Delhi,96.38,86.0
2024-03-16,Delhi,96.41,86.02
2024-03-17,Delhi,96.4,86.01
2024-03-18,Delhi,96.4,86.02
2024-03-19,Delhi,96.41,86.02
2024-03-20,Delhi,96.43,86.04
2024-03-21,Delhi,96.43,86.04
2024-03-22,Delhi,96.46,86.07
2024-03-23,Delhi,96.46,86.07
2024-03-24,Delhi,96.48,86.09
2024-03-25,Delhi,96.5,86.11
2024-03-26,Delhi,96.51,86.12
2024-03-27,Delhi,96.53,86.13
2024-03-28,Delhi,96.56,86.16
2024-03-29,Delhi,96.58,86.18
2024-03-30,Delhi,96.58,86.18
2024-03-31,Delhi,96.6,86.2
2024-04-01,Delhi,96.61,86.21
2024-04-02,Delhi,96.61,86.21
2024-04-03,Delhi,96.63,86.23
2024-04-04,Delhi,96.64,86.23
2024-04-05,Delhi,96.65,86.24
2024-04-06,Delhi,96.66,86.26
2024-04-07,Delhi,96.67,86.27
2024-04-08,Delhi,96.69,86.28
2024-04-09,Delhi,96.7,86.29
2024-04-10,Delhi,96.71,86.3
2024-04-11,Delhi,96.72,86.31
2024-04-12,Delhi,96.73,86.32
2024-04-13,Delhi,96.76,86.34
2024-04-14,Delhi,96.77,86.36
2024-04-15,Delhi,96.78,86.36
2024-04-16,Delhi,96.79,86.37
2024-04-17,Delhi,96.8,86.38
2024-04-18,Delhi,96.81,86.39
2024-04-19,Delhi,96.82,86.4
2024-04-20,Delhi,96.84,86.42
2024-04-21,Delhi,96.85,86.43
2024-04-22,Delhi,96.86,86.44
2024-04-23,Delhi,96.88,86.45
2024-04-24,Delhi,96.9,86.47
2024-04-25,Delhi,96.9,86.48
2024-04-26,Delhi,96.92,86.49
2024-04-27,Delhi,96.93,86.5
2024-04-28,Delhi,96.95,86.52
2024-04-29,Delhi,96.97,86.54
2024-04-30,Delhi,96.98,86.55
2024-05-01,Delhi,96.99,86.56
2024-05-02,Delhi,97.0,86.56
2024-05-03,Delhi,97.0,86.57
2024-05-04,Delhi,97.02,86.58
2024-05-05,Delhi,97.03,86.6
2024-05-06,Delhi,97.05,86.61
2024-05-07,Delhi,97.06,86.62
2024-05-08,Delhi,97.07,86.63
2024-05-09,Delhi,97.08,86.64
2024-05-10,Delhi,97.09,86.65
2024-05-11,Delhi,97.11,86.67
2024-05-12,Delhi,97.12,86.68
2024-05-13,Delhi,97.14,86.7
2024-05-14,Delhi,97.16,86.71
2024-05-15,Delhi,97.18,86.73
2024-05-16,Delhi,97.19,86.74
2024-05-17,Delhi,97.21,86.76
2024-05-18,Delhi,97.22,86.77
2024-05-19,Delhi,97.23,86.78
2024-05-20,Delhi,97.26,86.8
2024-05-21,Delhi,97.28,86.82
2024-05-22,Delhi,97.28,86.82
2024-05-23,Delhi,97.3,86.84
2024-05-24,Delhi,97.32,86.86
2024-05-25,Delhi,97.35,86.88
2024-05-26,Delhi,97.36,86.9
2024-05-27,Delhi,97.38,86.91
2024-05-28,Delhi,97.39,86.92
2024-05-29,Delhi,97.39,86.93
2024-05-30,Delhi,97.42,86.95
2024-05-31,Delhi,97.43,86.96
2024-06-01,Delhi,97.44,86.97
2024-06-02,Delhi,97.45,86.98
2024-06-03,Delhi,97.47,87.0
2024-06-04,Delhi,97.49,87.02
2024-06-05,Delhi,97.5,87.03
2024-06-06,Delhi,97.52,87.04
2024-06-07,Delhi,97.53,87.06
2024-06-08,Delhi,97.55,87.07
2024-06-09,Delhi,97.55,87.07
2024-06-10,Delhi,97.57,87.09
2024-06-11,Delhi,97.59,87.1
2024-06-12,Delhi,97.59,87.11
2024-06-13,Delhi,97.6,87.12
2024-06-14,Delhi,97.62,87.14
2024-06-15,Delhi,97.65,87.16
2024-06-16,Delhi,97.66,87.17
2024-06-17,Delhi,97.68,87.19
2024-06-18,Delhi,97.69,87.19
2024-06-19,Delhi,97.7,87.21
2024-06-20,Delhi,97.72,87.23
2024-06-21,Delhi,97.72,87.23
2024-06-22,Delhi,97.73,87.24
2024-06-23,Delhi,97.75,87.26
2024-06-24,Delhi,97.75,87.26
2024-06-25,Delhi,97.76,87.26
2024-06-26,Delhi,97.78,87.28
2024-06-27,Delhi,97.78,87.28
2024-06-28,Delhi,97.79,87.29
2024-06-29,Delhi,97.8,87.3
2024-06-30,Delhi,97.82,87.32
2024-07-01,Delhi,97.83,87.32
2024-07-02,Delhi,97.85,87.34
2024-07-03,Delhi,97.86,87.36
2024-07-04,Delhi,97.88,87.38
2024-07-05,Delhi,97.91,87.4
2024-07-06,Delhi,97.92,87.41
2024-07-07,Delhi,97.94,87.43
2024-07-08,Delhi,97.94,87.43
2024-07-09,Delhi,97.94,87.43
2024-07-10,Delhi,97.95,87.43
2024-07-11,Delhi,97.96,87.44
2024-07-12,Delhi,97.98,87.46
2024-07-13,Delhi,97.98,87.46
2024-07-14,Delhi,97.99,87.47
2024-07-15,Delhi,97.99,87.47
2024-07-16,Delhi,97.99,87.48
2024-07-17,Delhi,98.01,87.5
2024-07-18,Delhi,98.03,87.51
2024-07-19,Delhi,98.05,87.53
2024-07-20,Delhi,98.08,87.55
2024-07-21,Delhi,98.08,87.56
2024-07-22,Delhi,98.08,87.56
2024-07-23,Delhi,98.11,87.58
2024-07-24,Delhi,98.12,87.59
2024-07-25,Delhi,98.12,87.6
2024-07-26,Delhi,98.14,87.61
2024-07-27,Delhi,98.16,87.63
2024-07-28,Delhi,98.16,87.63
2024-07-29,Delhi,98.17,87.64
2024-07-30,Delhi,98.19,87.66
2024-07-31,Delhi,98.2,87.67
2024-08-01,Delhi,98.22,87.69
2024-08-02,Delhi,98.23,87.7
2024-08-03,Delhi,98.24,87.7
2024-08-04,Delhi,98.26,87.72
2024-08-05,Delhi,98.27,87.73
2024-08-06,Delhi,98.29,87.75
2024-08-07,Delhi,98.31,87.76
2024-08-08,Delhi,98.32,87.78
2024-08-09,Delhi,98.32,87.78
2024-08-10,Delhi,98.35,87.8
2024-08-11,Delhi,98.35,87.8
2024-08-12,Delhi,98.36,87.82
2024-08-13,Delhi,98.37,87.82
2024-08-14,Delhi,98.39,87.84
2024-08-15,Delhi,98.4,87.85
2024-08-16,Delhi,98.4,87.86
2024-08-17,Delhi,98.42,87.87
2024-08-18,Delhi,98.42,87.87
2024-08-19,Delhi,98.44,87.89
2024-08-20,Delhi,98.45,87.9
2024-08-21,Delhi,98.45,87.9
2024-08-22,Delhi,98.46,87.9
2024-08-23,Delhi,98.48,87.93
2024-08-24,Delhi,98.5,87.95
2024-08-25,Delhi,98.53,87.97
2024-08-26,Delhi,98.53,87.97
2024-08-27,Delhi,98.55,87.99
2024-08-28,Delhi,98.57,88.01
2024-08-29,Delhi,98.58,88.01
2024-08-30,Delhi,98.59,88.02
2024-08-31,Delhi,98.59,88.03
2024-09-01,Delhi,98.6,88.03
2024-09-02,Delhi,98.62,88.05
2024-09-03,Delhi,98.64,88.07
2024-09-04,Delhi,98.65,88.09
2024-09-05,Delhi,98.67,88.1
2024-09-06,Delhi,98.69,88.12
2024-09-07,Delhi,98.72,88.14
2024-09-08,Delhi,98.73,88.15
2024-09-09,Delhi,98.74,88.16
2024-09-10,Delhi,98.75,88.17
2024-09-11,Delhi,98.77,88.19
2024-09-12,Delhi,98.78,88.2
2024-09-13,Delhi,98.78,88.2
2024-09-14,Delhi,98.79,88.21
2024-09-15,Delhi,98.8,88.22
2024-09-16,Delhi,98.82,88.24
2024-09-17,Delhi,98.84,88.26
2024-09-18,Delhi,98.85,88.26
2024-09-19,Delhi,98.86,88.27
2024-09-20,Delhi,98.87,88.28
2024-09-21,Delhi,98.87,88.28
2024-09-22,Delhi,98.88,88.29
2024-09-23,Delhi,98.9,88.31
2024-09-24,Delhi,98.91,88.32
2024-09-25,Delhi,98.91,88.32
2024-09-26,Delhi,98.92,88.33
2024-09-27,Delhi,98.94,88.35
2024-09-28,Delhi,98.94,88.35
2024-09-29,Delhi,98.96,88.37
2024-09-30,Delhi,98.98,88.38
2024-10-01,Delhi,98.99,88.39
2024-10-02,Delhi,99.0,88.4
2024-10-03,Delhi,99.01,88.41
2024-10-04,Delhi,99.02,88.42
2024-10-05,Delhi,99.03,88.43
2024-10-06,Delhi,99.04,88.44
2024-10-07,Delhi,99.05,88.45
2024-10-08,Delhi,99.06,88.46
2024-10-09,Delhi,99.07,88.47
2024-10-10,Delhi,99.08,88.47
2024-10-11,Delhi,99.09,88.48
2024-10-12,Delhi,99.1,88.49
2024-10-13,Delhi,99.1,88.49
2024-10-14,Delhi,99.11,88.5
2024-10-15,Delhi,99.12,88.51
2024-10-16,Delhi,99.12,88.52
2024-10-17,Delhi,99.12,88.52
2024-10-18,Delhi,99.14,88.53
2024-10-19,Delhi,99.16,88.55
2024-10-20,Delhi,99.18,88.57
2024-10-21,Delhi,99.19,88.58
2024-10-22,Delhi,99.2,88.58
2024-10-23,Delhi,99.21,88.6
2024-10-24,Delhi,99.22,88.6
2024-10-25,Delhi,99.25,88.63
2024-10-26,Delhi,99.25,88.64
2024-10-27,Delhi,99.27,88.65
2024-10-28,Delhi,99.27,88.65
